dis_image,ref_image,rating,noise
family.JPEG.5.png,family.png,0.023,5
family.jpeg2000.1.png,family.png,0.978,6
family.jpeg2000.2.png,family.png,0.866,6
family.jpeg2000.3.png,family.png,0.353,6
family.jpeg2000.4.png,family.png,0.238,6
family.jpeg2000.5.png,family.png,0.154,6
fisher.AWGN.1.png,fisher.png,0.948,1
fisher.AWGN.2.png,fisher.png,0.87,1
fisher.AWGN.3.png,fisher.png,0.784,1
fisher.AWGN.4.png,fisher.png,0.688,1
fisher.AWGN.5.png,fisher.png,0.56,1
fisher.BLUR.1.png,fisher.png,0.944,2
fisher.BLUR.2.png,fisher.png,0.639,2
fisher.BLUR.3.png,fisher.png,0.417,2
fisher.BLUR.4.png,fisher.png,0.2,2
fisher.BLUR.5.png,fisher.png,0.087,2
fisher.contrast.1.png,fisher.png,0.91,3
fisher.contrast.2.png,fisher.png,0.788,3
fisher.contrast.3.png,fisher.png,0.658,3
fisher.contrast.4.png,fisher.png,0.611,3
fisher.fnoise.1.png,fisher.png,0.934,4
fisher.fnoise.2.png,fisher.png,0.73,4
fisher.fnoise.3.png,fisher.png,0.597,4
fisher.fnoise.4.png,fisher.png,0.513,4
fisher.fnoise.5.png,fisher.png,0.393,4
fisher.JPEG.1.png,fisher.png,0.992,5
fisher.JPEG.2.png,fisher.png,0.824,5
fisher.JPEG.3.png,fisher.png,0.482,5
fisher.JPEG.4.png,fisher.png,0.192,5
fisher.JPEG.5.png,fisher.png,0.028,5
fisher.jpeg2000.1.png,fisher.png,0.992,6
fisher.jpeg2000.2.png,fisher.png,0.82,6
fisher.jpeg2000.3.png,fisher.png,0.482,6
fisher.jpeg2000.4.png,fisher.png,0.275,6
fisher.jpeg2000.5.png,fisher.png,0.209,6
foxy.AWGN.1.png,foxy.png,0.986,1
foxy.AWGN.2.png,foxy.png,0.936,1
foxy.AWGN.3.png,foxy.png,0.864,1
foxy.AWGN.4.png,foxy.png,0.75,1
foxy.AWGN.5.png,foxy.png,0.619,1
foxy.BLUR.1.png,foxy.png,0.984,2
foxy.BLUR.2.png,foxy.png,0.89,2
foxy.BLUR.3.png,foxy.png,0.82,2
foxy.BLUR.4.png,foxy.png,0.71,2
foxy.BLUR.5.png,foxy.png,0.558,2
foxy.contrast.1.png,foxy.png,0.953,3
foxy.contrast.2.png,foxy.png,0.817,3
foxy.contrast.3.png,foxy.png,0.644,3
foxy.contrast.4.png,foxy.png,0.53,3
foxy.fnoise.1.png,foxy.png,0.977,4
foxy.fnoise.2.png,foxy.png,0.908,4
foxy.fnoise.3.png,foxy.png,0.667,4
foxy.fnoise.4.png,foxy.png,0.599,4
foxy.fnoise.5.png,foxy.png,0.424,4
foxy.JPEG.1.png,foxy.png,0.985,5
foxy.JPEG.2.png,foxy.png,0.944,5
foxy.JPEG.3.png,foxy.png,0.821,5
foxy.JPEG.4.png,foxy.png,0.621,5
foxy.JPEG.5.png,foxy.png,0.391,5
foxy.jpeg2000.1.png,foxy.png,0.984,6
foxy.jpeg2000.2.png,foxy.png,0.925,6
foxy.jpeg2000.3.png,foxy.png,0.846,6
foxy.jpeg2000.4.png,foxy.png,0.678,6
foxy.jpeg2000.5.png,foxy.png,0.449,6
geckos.AWGN.1.png,geckos.png,0.971,1
geckos.AWGN.2.png,geckos.png,0.94,1
geckos.AWGN.3.png,geckos.png,0.883,1
geckos.AWGN.4.png,geckos.png,0.798,1
geckos.AWGN.5.png,geckos.png,0.664,1
geckos.BLUR.1.png,geckos.png,0.987,2
geckos.BLUR.2.png,geckos.png,0.932,2
geckos.BLUR.3.png,geckos.png,0.769,2
geckos.BLUR.4.png,geckos.png,0.659,2
geckos.BLUR.5.png,geckos.png,0.43,2
geckos.contrast.1.png,geckos.png,0.895,3
geckos.contrast.2.png,geckos.png,0.761,3
geckos.contrast.3.png,geckos.png,0.548,3
geckos.fnoise.1.png,geckos.png,0.996,4
geckos.fnoise.2.png,geckos.png,0.81,4
geckos.fnoise.3.png,geckos.png,0.662,4
geckos.fnoise.4.png,geckos.png,0.549,4
geckos.fnoise.5.png,geckos.png,0.39,4
geckos.JPEG.1.png,geckos.png,0.978,5
geckos.JPEG.2.png,geckos.png,0.956,5
geckos.JPEG.3.png,geckos.png,0.83,5
geckos.JPEG.4.png,geckos.png,0.623,5
geckos.JPEG.5.png,geckos.png,0.383,5
geckos.jpeg2000.1.png,geckos.png,0.978,6
geckos.jpeg2000.2.png,geckos.png,0.953,6
geckos.jpeg2000.3.png,geckos.png,0.865,6
geckos.jpeg2000.4.png,geckos.png,0.537,6
geckos.jpeg2000.5.png,geckos.png,0.266,6
lady_liberty.AWGN.1.png,lady_liberty.png,0.968,1
lady_liberty.AWGN.2.png,lady_liberty.png,0.849,1
lady_liberty.AWGN.3.png,lady_liberty.png,0.745,1
lady_liberty.AWGN.4.png,lady_liberty.png,0.616,1
lady_liberty.AWGN.5.png,lady_liberty.png,0.513,1
lady_liberty.BLUR.1.png,lady_liberty.png,0.941,2
lady_liberty.BLUR.2.png,lady_liberty.png,0.773,2
lady_liberty.BLUR.3.png,lady_liberty.png,0.538,2
lady_liberty.BLUR.4.png,lady_liberty.png,0.327,2
lady_liberty.BLUR.5.png,lady_liberty.png,0.034,2
lady_liberty.contrast.1.png,lady_liberty.png,0.908,3
lady_liberty.contrast.2.png,lady_liberty.png,0.695,3
lady_liberty.contrast.3.png,lady_liberty.png,0.359,3
lady_liberty.fnoise.1.png,lady_liberty.png,0.968,4
lady_liberty.fnoise.2.png,lady_liberty.png,0.807,4
lady_liberty.fnoise.3.png,lady_liberty.png,0.648,4
lady_liberty.fnoise.4.png,lady_liberty.png,0.495,4
lady_liberty.fnoise.5.png,lady_liberty.png,0.358,4
lady_liberty.JPEG.1.png,lady_liberty.png,0.969,5
lady_liberty.JPEG.2.png,lady_liberty.png,0.733,5
lady_liberty.JPEG.3.png,lady_liberty.png,0.491,5
lady_liberty.JPEG.4.png,lady_liberty.png,0.237,5
lady_liberty.JPEG.5.png,lady_liberty.png,0.093,5
lady_liberty.jpeg2000.1.png,lady_liberty.png,0.983,6
lady_liberty.jpeg2000.2.png,lady_liberty.png,0.726,6
lady_liberty.jpeg2000.3.png,lady_liberty.png,0.468,6
lady_liberty.jpeg2000.4.png,lady_liberty.png,0.345,6
lady_liberty.jpeg2000.5.png,lady_liberty.png,0.23,6
lake.AWGN.1.png,lake.png,0.978,1
lake.AWGN.2.png,lake.png,0.863,1
lake.AWGN.3.png,lake.png,0.705,1
lake.AWGN.4.png,lake.png,0.563,1
lake.AWGN.5.png,lake.png,0.464,1
lake.BLUR.1.png,lake.png,0.926,2
lake.BLUR.2.png,lake.png,0.837,2
lake.BLUR.3.png,lake.png,0.704,2
lake.BLUR.4.png,lake.png,0.53,2
lake.BLUR.5.png,lake.png,0.345,2
lake.contrast.1.png,lake.png,0.906,3
lake.contrast.2.png,lake.png,0.735,3
lake.contrast.3.png,lake.png,0.59,3
lake.contrast.4.png,lake.png,0.494,3
lake.fnoise.1.png,lake.png,0.875,4
lake.fnoise.2.png,lake.png,0.71,4
lake.fnoise.3.png,lake.png,0.56,4
lake.fnoise.4.png,lake.png,0.429,4
lake.fnoise.5.png,lake.png,0.341,4
lake.JPEG.1.png,lake.png,0.935,5
lake.JPEG.2.png,lake.png,0.833,5
lake.JPEG.3.png,lake.png,0.752,5
lake.JPEG.4.png,lake.png,0.592,5
lake.JPEG.5.png,lake.png,0.318,5
lake.jpeg2000.1.png,lake.png,0.979,6
lake.jpeg2000.2.png,lake.png,0.921,6
lake.jpeg2000.3.png,lake.png,0.844,6
lake.jpeg2000.4.png,lake.png,0.571,6
lake.jpeg2000.5.png,lake.png,0.27,6
log_seaside.AWGN.1.png,log_seaside.png,1,1
log_seaside.AWGN.2.png,log_seaside.png,0.943,1
log_seaside.AWGN.3.png,log_seaside.png,0.868,1
log_seaside.AWGN.4.png,log_seaside.png,0.733,1
log_seaside.AWGN.5.png,log_seaside.png,0.558,1
log_seaside.BLUR.1.png,log_seaside.png,0.987,2
log_seaside.BLUR.2.png,log_seaside.png,0.922,2
log_seaside.BLUR.3.png,log_seaside.png,0.793,2
log_seaside.BLUR.4.png,log_seaside.png,0.649,2
log_seaside.BLUR.5.png,log_seaside.png,0.41,2
log_seaside.contrast.1.png,log_seaside.png,0.977,3
log_seaside.contrast.2.png,log_seaside.png,0.843,3
log_seaside.contrast.3.png,log_seaside.png,0.631,3
log_seaside.contrast.4.png,log_seaside.png,0.542,3
log_seaside.fnoise.1.png,log_seaside.png,0.982,4
log_seaside.fnoise.2.png,log_seaside.png,0.857,4
log_seaside.fnoise.3.png,log_seaside.png,0.677,4
log_seaside.fnoise.4.png,log_seaside.png,0.482,4
log_seaside.fnoise.5.png,log_seaside.png,0.327,4
log_seaside.JPEG.1.png,log_seaside.png,1,5
log_seaside.JPEG.2.png,log_seaside.png,0.955,5
log_seaside.JPEG.3.png,log_seaside.png,0.84,5
log_seaside.JPEG.4.png,log_seaside.png,0.606,5
log_seaside.JPEG.5.png,log_seaside.png,0.307,5
log_seaside.jpeg2000.1.png,log_seaside.png,1,6
log_seaside.jpeg2000.2.png,log_seaside.png,0.991,6
log_seaside.jpeg2000.3.png,log_seaside.png,0.962,6
log_seaside.jpeg2000.4.png,log_seaside.png,0.731,6
log_seaside.jpeg2000.5.png,log_seaside.png,0.361,6
monument.AWGN.1.png,monument.png,0.988,1
monument.AWGN.2.png,monument.png,0.919,1
monument.AWGN.3.png,monument.png,0.817,1
monument.AWGN.4.png,monument.png,0.675,1
monument.AWGN.5.png,monument.png,0.532,1
monument.BLUR.1.png,monument.png,0.952,2
monument.BLUR.2.png,monument.png,0.823,2
monument.BLUR.3.png,monument.png,0.641,2
monument.BLUR.4.png,monument.png,0.412,2
monument.BLUR.5.png,monument.png,0.21,2
monument.contrast.1.png,monument.png,0.987,3
monument.contrast.2.png,monument.png,0.858,3
monument.contrast.3.png,monument.png,0.742,3
monument.contrast.4.png,monument.png,0.677,3
monument.fnoise.1.png,monument.png,0.969,4
monument.fnoise.2.png,monument.png,0.792,4
monument.fnoise.3.png,monument.png,0.68,4
monument.fnoise.4.png,monument.png,0.486,4
monument.fnoise.5.png,monument.png,0.402,4
monument.JPEG.1.png,monument.png,0.985,5
monument.JPEG.2.png,monument.png,0.894,5
monument.JPEG.3.png,monument.png,0.619,5
monument.JPEG.4.png,monument.png,0.335,5
monument.JPEG.5.png,monument.png,0.179,5
monument.jpeg2000.1.png,monument.png,0.984,6
monument.jpeg2000.2.png,monument.png,0.937,6
monument.jpeg2000.3.png,monument.png,0.676,6
monument.jpeg2000.4.png,monument.png,0.432,6
monument.jpeg2000.5.png,monument.png,0.234,6
native_american.AWGN.1.png,native_american.png,0.96,1
native_american.AWGN.2.png,native_american.png,0.931,1
native_american.AWGN.3.png,native_american.png,0.776,1
native_american.AWGN.4.png,native_american.png,0.599,1
native_american.AWGN.5.png,native_american.png,0.524,1
native_american.BLUR.1.png,native_american.png,0.965,2
native_american.BLUR.2.png,native_american.png,0.828,2
native_american.BLUR.3.png,native_american.png,0.635,2
native_american.BLUR.4.png,native_american.png,0.393,2
native_american.BLUR.5.png,native_american.png,0.132,2
native_american.contrast.1.png,native_american.png,0.938,3
native_american.contrast.2.png,native_american.png,0.776,3
native_american.contrast.3.png,native_american.png,0.63,3
native_american.contrast.4.png,native_american.png,0.541,3
native_american.fnoise.1.png,native_american.png,0.913,4
native_american.fnoise.2.png,native_american.png,0.746,4
native_american.fnoise.3.png,native_american.png,0.509,4
native_american.fnoise.4.png,native_american.png,0.382,4
native_american.fnoise.5.png,native_american.png,0.265,4
native_american.JPEG.1.png,native_american.png,0.945,5
native_american.JPEG.2.png,native_american.png,0.85,5
native_american.JPEG.3.png,native_american.png,0.627,5
native_american.JPEG.4.png,native_american.png,0.277,5
native_american.JPEG.5.png,native_american.png,0.113,5
native_american.jpeg2000.1.png,native_american.png,0.977,6
native_american.jpeg2000.2.png,native_american.png,0.908,6
native_american.jpeg2000.3.png,native_american.png,0.638,6
native_american.jpeg2000.4.png,native_american.png,0.301,6
native_american.jpeg2000.5.png,native_american.png,0.173,6
redwood.AWGN.1.png,redwood.png,0.949,1
redwood.AWGN.2.png,redwood.png,0.812,1
redwood.AWGN.3.png,redwood.png,0.677,1
redwood.AWGN.4.png,redwood.png,0.568,1
redwood.AWGN.5.png,redwood.png,0.455,1
redwood.BLUR.1.png,redwood.png,0.912,2
redwood.BLUR.2.png,redwood.png,0.77,2
redwood.BLUR.3.png,redwood.png,0.619,2
redwood.BLUR.4.png,redwood.png,0.431,2
redwood.BLUR.5.png,redwood.png,0.154,2
redwood.contrast.1.png,redwood.png,0.926,3
redwood.contrast.2.png,redwood.png,0.802,3
redwood.contrast.3.png,redwood.png,0.61,3
redwood.contrast.4.png,redwood.png,0.529,3
redwood.fnoise.1.png,redwood.png,0.905,4
redwood.fnoise.2.png,redwood.png,0.69,4
redwood.fnoise.3.png,redwood.png,0.476,4
redwood.fnoise.4.png,redwood.png,0.347,4
redwood.fnoise.5.png,redwood.png,0.248,4
redwood.JPEG.1.png,redwood.png,0.968,5
redwood.JPEG.2.png,redwood.png,0.818,5
redwood.JPEG.3.png,redwood.png,0.566,5
redwood.JPEG.4.png,redwood.png,0.319,5
redwood.JPEG.5.png,redwood.png,0.114,5
redwood.jpeg2000.1.png,redwood.png,0.973,6
redwood.jpeg2000.2.png,redwood.png,0.901,6
redwood.jpeg2000.3.png,redwood.png,0.575,6
redwood.jpeg2000.4.png,redwood.png,0.255,6
