dis_image,ref_image,rating,noise
I02_15_03.png,I02.png,0.26209,15
I02_15_04.png,I02.png,0.12723,15
I02_15_05.png,I02.png,0.12723,15
I02_16_01.png,I02.png,0.86514,16
I02_16_02.png,I02.png,0.86514,16
I02_16_03.png,I02.png,0.70483,16
I02_16_04.png,I02.png,0.48346,16
I02_16_05.png,I02.png,0.2112,16
I02_17_01.png,I02.png,0.89059,17
I02_17_02.png,I02.png,0.92366,17
I02_17_03.png,I02.png,0.84733,17
I02_17_04.png,I02.png,0.66921,17
I02_17_05.png,I02.png,0.22901,17
I02_18_01.png,I02.png,0.79644,18
I02_18_02.png,I02.png,0.92366,18
I02_18_03.png,I02.png,0.94911,18
I02_18_04.png,I02.png,0.84733,18
I02_18_05.png,I02.png,0.77099,18
I02_19_01.png,I02.png,0.80662,19
I02_19_02.png,I02.png,0.76336,19
I02_19_03.png,I02.png,0.56743,19
I02_19_04.png,I02.png,0.14504,19
I02_19_05.png,I02.png,0.07634,19
I02_20_01.png,I02.png,0.89059,20
I02_20_02.png,I02.png,0.88295,20
I02_20_03.png,I02.png,0.86514,20
I02_20_04.png,I02.png,0.7201,20
I02_20_05.png,I02.png,0.86514,20
I02_21_01.png,I02.png,0.81425,21
I02_21_02.png,I02.png,0.56743,21
I02_21_03.png,I02.png,0.54198,21
I02_21_04.png,I02.png,0.42494,21
I02_21_05.png,I02.png,0.09415,21
I02_22_01.png,I02.png,0.94911,22
I02_22_02.png,I02.png,0.82952,22
I02_22_03.png,I02.png,0.86514,22
I02_22_04.png,I02.png,0.74555,22
I02_22_05.png,I02.png,0.5598,22
I02_23_01.png,I02.png,0.2799,23
I02_23_02.png,I02.png,0.43257,23
I02_23_03.png,I02.png,0.32316,23
I02_23_04.png,I02.png,0.30534,23
I02_23_05.png,I02.png,0.27226,23
I02_24_01.png,I02.png,0.52672,24
I02_24_02.png,I02.png,0.23664,24
I02_24_03.png,I02.png,0.11959,24
I02_24_04.png,I02.png,0.05852,24
I02_24_05.png,I02.png,0.05089,24
I02_25_01.png,I02.png,0.60305,25
I02_25_02.png,I02.png,0.68702,25
I02_25_03.png,I02.png,0.83206,25
I02_25_04.png,I02.png,0.7888,25
I02_25_05.png,I02.png,0.59288,25
I03_01_01.png,I03.png,0.94148,1
I03_01_02.png,I03.png,0.92366,1
I03_01_03.png,I03.png,0.50891,1
I03_01_04.png,I03.png,0.2112,1
I03_01_05.png,I03.png,0.04326,1
I03_02_01.png,I03.png,0.77099,2
I03_02_02.png,I03.png,0.43257,2
I03_02_03.png,I03.png,0.17812,2
I03_02_04.png,I03.png,0.11959,2
I03_02_05.png,I03.png,0.05852,2
I03_03_01.png,I03.png,0.91603,3
I03_03_02.png,I03.png,0.85751,3
I03_03_03.png,I03.png,0.49109,3
I03_03_04.png,I03.png,0.31298,3
I03_03_05.png,I03.png,0.16031,3
I03_04_01.png,I03.png,0.91603,4
I03_04_02.png,I03.png,0.48346,4
I03_04_03.png,I03.png,0.13486,4
I03_04_04.png,I03.png,0.05089,4
I03_04_05.png,I03.png,0.02545,4
I03_05_01.png,I03.png,0.96183,5
I03_05_02.png,I03.png,0.41985,5
I03_05_03.png,I03.png,0.25445,5
I03_05_04.png,I03.png,0.22137,5
I03_05_05.png,I03.png,0.31298,5
I03_06_01.png,I03.png,0.76336,6
I03_06_02.png,I03.png,0.71247,6
I03_06_03.png,I03.png,0.59288,6
I03_06_04.png,I03.png,0.46565,6
I03_06_05.png,I03.png,0.19593,6
I03_07_01.png,I03.png,0.3486,7
I03_07_02.png,I03.png,0.17048,7
I03_07_03.png,I03.png,0.10941,7
I03_07_04.png,I03.png,0.13486,7
I03_07_05.png,I03.png,0.11959,7
I03_08_01.png,I03.png,0.89822,8
I03_08_02.png,I03.png,0.54198,8
I03_08_03.png,I03.png,0.37405,8
I03_08_04.png,I03.png,0.09415,8
I03_08_05.png,I03.png,0.05852,8
I03_09_01.png,I03.png,0.86514,9
I03_09_02.png,I03.png,0.66158,9
I03_09_03.png,I03.png,0.53435,9
I03_09_04.png,I03.png,0.19593,9
I03_09_05.png,I03.png,0.02545,9
I03_10_01.png,I03.png,0.88295,10
I03_10_02.png,I03.png,0.80662,10
I03_10_03.png,I03.png,0.68702,10
I03_10_04.png,I03.png,0.31298,10
I03_10_05.png,I03.png,0.13486,10
I03_11_01.png,I03.png,0.75573,11
I03_11_02.png,I03.png,0.66158,11
I03_11_03.png,I03.png,0.57761,11
I03_11_04.png,I03.png,0.49109,11
I03_11_05.png,I03.png,0.38168,11
I03_12_01.png,I03.png,0.9084,12
I03_12_02.png,I03.png,0.73028,12
I03_12_03.png,I03.png,0.55216,12
I03_12_04.png,I03.png,0.48346,12
I03_12_05.png,I03.png,0.40712,12
I03_13_01.png,I03.png,0.86514,13
I03_13_02.png,I03.png,0.65394,13
I03_13_03.png,I03.png,0.46565,13
I03_13_04.png,I03.png,0.33079,13
I03_13_05.png,I03.png,0.35623,13
I03_14_01.png,I03.png,0.86514,14
I03_14_02.png,I03.png,0.63613,14
I03_14_03.png,I03.png,0.51654,14
I03_14_04.png,I03.png,0.38931,14
I03_14_05.png,I03.png,0.29771,14
I03_15_01.png,I03.png,0.79644,15
I03_15_02.png,I03.png,0.58524,15
I03_15_03.png,I03.png,0.38931,15
I03_15_04.png,I03.png,0.22901,15
I03_15_05.png,I03.png,0.10941,15
I03_16_01.png,I03.png,0.85751,16
I03_16_02.png,I03.png,0.83206,16
I03_16_03.png,I03.png,0.47583,16
I03_16_04.png,I03.png,0.33079,16
I03_16_05.png,I03.png,0.10178,16
I03_17_01.png,I03.png,0.89059,17
I03_17_02.png,I03.png,0.92366,17
I03_17_03.png,I03.png,0.86514,17
I03_17_04.png,I03.png,0.67939,17
I03_17_05.png,I03.png,0.45038,17
I03_18_01.png,I03.png,0.82188,18
I03_18_02.png,I03.png,0.94911,18
I03_18_03.png,I03.png,0.89059,18
I03_18_04.png,I03.png,0.88295,18
I03_18_05.png,I03.png,0.81425,18
I03_19_01.png,I03.png,0.80662,19
I03_19_02.png,I03.png,0.59288,19
I03_19_03.png,I03.png,0.55216,19
I03_19_04.png,I03.png,0.19593,19
I03_19_05.png,I03.png,0.09415,19
I03_20_01.png,I03.png,0.85751,20
I03_20_02.png,I03.png,0.93384,20
I03_20_03.png,I03.png,0.82188,20
I03_20_04.png,I03.png,0.80662,20
I03_20_05.png,I03.png,0.66921,20
I03_21_01.png,I03.png,0.75573,21
I03_21_02.png,I03.png,0.45802,21
I03_21_03.png,I03.png,0.4402,21
I03_21_04.png,I03.png,0.47583,21
I03_21_05.png,I03.png,0.09924,21
I03_22_01.png,I03.png,0.86514,22
I03_22_02.png,I03.png,0.91603,22
I03_22_03.png,I03.png,0.82188,22
I03_22_04.png,I03.png,0.78117,22
I03_22_05.png,I03.png,0.76336,22
I03_23_01.png,I03.png,0.5598,23
I03_23_02.png,I03.png,0.33079,23
I03_23_03.png,I03.png,0.37405,23
I03_23_04.png,I03.png,0.2799,23
I03_23_05.png,I03.png,0.30534,23
I03_24_01.png,I03.png,0.67939,24
I03_24_02.png,I03.png,0.37405,24
I03_24_03.png,I03.png,0.22901,24
I03_24_04.png,I03.png,0.10178,24
I03_24_05.png,I03.png,0.03308,24
I03_25_01.png,I03.png,0.67939,25
I03_25_02.png,I03.png,0.72265,25
I03_25_03.png,I03.png,0.92366,25
I03_25_04.png,I03.png,0.86514,25
I03_25_05.png,I03.png,0.67939,25
I04_01_01.png,I04.png,0.95929,1
I04_01_02.png,I04.png,0.83969,1
I04_01_03.png,I04.png,0.38168,1
I04_01_04.png,I04.png,0.14504,1
I04_01_05.png,I04.png,0.05089,1
I04_02_01.png,I04.png,0.65394,2
I04_02_02.png,I04.png,0.36387,2
I04_02_03.png,I04.png,0.12723,2
I04_02_04.png,I04.png,0.10941,2
I04_02_05.png,I04.png,0.05089,2
I04_03_01.png,I04.png,0.94148,3
I04_03_02.png,I04.png,0.80662,3
I04_03_03.png,I04.png,0.41476,3
I04_03_04.png,I04.png,0.23664,3
I04_03_05.png,I04.png,0.15267,3
I04_04_01.png,I04.png,0.84733,4
I04_04_02.png,I04.png,0.52672,4
I04_04_03.png,I04.png,0.3486,4
I04_04_04.png,I04.png,0.24682,4
I04_04_05.png,I04.png,0.17048,4
I04_05_01.png,I04.png,0.68702,5
I04_05_02.png,I04.png,0.2112,5
I04_05_03.png,I04.png,0.23664,5
I04_05_04.png,I04.png,0.10941,5
I04_05_05.png,I04.png,0.11959,5
I04_06_01.png,I04.png,0.85751,6
I04_06_02.png,I04.png,0.87277,6
I04_06_03.png,I04.png,0.7201,6
I04_06_04.png,I04.png,0.6285,6
I04_06_05.png,I04.png,0.4402,6
I04_07_01.png,I04.png,0.43257,7
I04_07_02.png,I04.png,0.41476,7
I04_07_03.png,I04.png,0.43257,7
I04_07_04.png,I04.png,0.39949,7
I04_07_05.png,I04.png,0.29517,7
I04_08_01.png,I04.png,0.94148,8
I04_08_02.png,I04.png,0.61832,8
I04_08_03.png,I04.png,0.54198,8
I04_08_04.png,I04.png,0.33842,8
I04_08_05.png,I04.png,0.2112,8
I04_09_01.png,I04.png,0.91603,9
I04_09_02.png,I04.png,0.86514,9
I04_09_03.png,I04.png,0.78117,9
I04_09_04.png,I04.png,0.18575,9
I04_09_05.png,I04.png,0.05852,9
I04_10_01.png,I04.png,0.83206,10
I04_10_02.png,I04.png,0.7888,10
I04_10_03.png,I04.png,0.73028,10
I04_10_04.png,I04.png,0.22137,10
I04_10_05.png,I04.png,0.05852,10
I04_11_01.png,I04.png,0.66921,11
I04_11_02.png,I04.png,0.65394,11
I04_11_03.png,I04.png,0.51654,11
I04_11_04.png,I04.png,0.35623,11
I04_11_05.png,I04.png,0.33079,11
I04_12_01.png,I04.png,0.84733,12
I04_12_02.png,I04.png,0.57761,12
I04_12_03.png,I04.png,0.5598,12
I04_12_04.png,I04.png,0.38168,12
I04_12_05.png,I04.png,0.30534,12
I04_13_01.png,I04.png,0.61832,13
I04_13_02.png,I04.png,0.46565,13
I04_13_03.png,I04.png,0.4402,13
I04_13_04.png,I04.png,0.30534,13
I04_13_05.png,I04.png,0.22137,13
I04_14_01.png,I04.png,0.89822,14
I04_14_02.png,I04.png,0.56743,14
I04_14_03.png,I04.png,0.46565,14
I04_14_04.png,I04.png,0.35623,14
I04_14_05.png,I04.png,0.2799,14
I04_15_01.png,I04.png,0.71247,15
I04_15_02.png,I04.png,0.43257,15
I04_15_03.png,I04.png,0.31298,15
I04_15_04.png,I04.png,0.17048,15
I04_15_05.png,I04.png,0.0687,15
I04_16_01.png,I04.png,0.9084,16
I04_16_02.png,I04.png,0.88295,16
I04_16_03.png,I04.png,0.7201,16
I04_16_04.png,I04.png,0.4402,16
I04_16_05.png,I04.png,0.26209,16
I04_17_01.png,I04.png,0.89822,17
I04_17_02.png,I04.png,0.91603,17
I04_17_03.png,I04.png,0.75573,17
I04_17_04.png,I04.png,0.61069,17
I04_17_05.png,I04.png,0.24682,17
I04_18_01.png,I04.png,0.83206,18
I04_18_02.png,I04.png,0.92366,18
I04_18_03.png,I04.png,0.98473,18
I04_18_04.png,I04.png,0.9084,18
I04_18_05.png,I04.png,0.66921,18
I04_19_01.png,I04.png,0.84733,19
I04_19_02.png,I04.png,0.73791,19
I04_19_03.png,I04.png,0.51654,19
I04_19_04.png,I04.png,0.15267,19
I04_19_05.png,I04.png,0.08397,19
I04_20_01.png,I04.png,0.91603,20
I04_20_02.png,I04.png,0.7888,20
I04_20_03.png,I04.png,0.7888,20
I04_20_04.png,I04.png,0.66158,20
I04_20_05.png,I04.png,0.7888,20
I04_21_01.png,I04.png,0.86514,21
I04_21_02.png,I04.png,0.55216,21
I04_21_03.png,I04.png,0.51654,21
I04_21_04.png,I04.png,0.49109,21
I04_21_05.png,I04.png,0.0687,21
I04_22_01.png,I04.png,0.80662,22
I04_22_02.png,I04.png,0.68193,22
I04_22_03.png,I04.png,0.66158,22
I04_22_04.png,I04.png,0.60305,22
I04_22_05.png,I04.png,0.48346,22
I04_23_01.png,I04.png,0.32316,23
I04_23_02.png,I04.png,0.3486,23
I04_23_03.png,I04.png,0.22137,23
I04_23_04.png,I04.png,0.31298,23
I04_23_05.png,I04.png,0.30534,23
I04_24_01.png,I04.png,0.70483,24
I04_24_02.png,I04.png,0.40712,24
I04_24_03.png,I04.png,0.25445,24
I04_24_04.png,I04.png,0.17048,24
I04_24_05.png,I04.png,0.12723,24
I04_25_01.png,I04.png,0.66412,25
I04_25_02.png,I04.png,0.69466,25
I04_25_03.png,I04.png,0.73791,25
I04_25_04.png,I04.png,0.82188,25
I04_25_05.png,I04.png,0.61832,25
I05_01_01.png,I05.png,0.91603,1
I05_01_02.png,I05.png,0.88295,1
I05_01_03.png,I05.png,0.46565,1
I05_01_04.png,I05.png,0.17812,1
I05_01_05.png,I05.png,0.04326,1
I05_02_01.png,I05.png,0.67939,2
I05_02_02.png,I05.png,0.41476,2
I05_02_03.png,I05.png,0.14504,2
I05_02_04.png,I05.png,0.08397,2
I05_02_05.png,I05.png,0.09415,2
I05_03_01.png,I05.png,0.88295,3
I05_03_02.png,I05.png,0.73791,3
I05_03_03.png,I05.png,0.42748,3
I05_03_04.png,I05.png,0.22137,3
I05_03_05.png,I05.png,0.13486,3
I05_04_01.png,I05.png,0.9084,4
I05_04_02.png,I05.png,0.50891,4
I05_04_03.png,I05.png,0.19593,4
I05_04_04.png,I05.png,0.14504,4
I05_04_05.png,I05.png,0.13486,4
I05_05_01.png,I05.png,0.82188,5
I05_05_02.png,I05.png,0.32316,5
I05_05_03.png,I05.png,0.2112,5
I05_05_04.png,I05.png,0.17048,5
I05_05_05.png,I05.png,0.16031,5
I05_06_01.png,I05.png,0.84733,6
I05_06_02.png,I05.png,0.85751,6
I05_06_03.png,I05.png,0.83206,6
I05_06_04.png,I05.png,0.66921,6
I05_06_05.png,I05.png,0.48346,6
I05_07_01.png,I05.png,0.39949,7
I05_07_02.png,I05.png,0.33842,7
I05_07_03.png,I05.png,0.2799,7
I05_07_04.png,I05.png,0.31298,7
I05_07_05.png,I05.png,0.31298,7
I05_08_01.png,I05.png,0.94911,8
I05_08_02.png,I05.png,0.60305,8
I05_08_03.png,I05.png,0.45038,8
I05_08_04.png,I05.png,0.16031,8
I05_08_05.png,I05.png,0.17812,8
I05_09_01.png,I05.png,0.83969,9
I05_09_02.png,I05.png,0.40712,9
I05_09_03.png,I05.png,0.3486,9
I05_09_04.png,I05.png,0.14504,9
I05_09_05.png,I05.png,0.05852,9
I05_10_01.png,I05.png,0.87277,10
I05_10_02.png,I05.png,0.86514,10
I05_10_03.png,I05.png,0.83969,10
I05_10_04.png,I05.png,0.37405,10
I05_10_05.png,I05.png,0.0687,10
I05_11_01.png,I05.png,0.86514,11
I05_11_02.png,I05.png,0.82188,11
I05_11_03.png,I05.png,0.7201,11
I05_11_04.png,I05.png,0.59288,11
I05_11_05.png,I05.png,0.38931,11
I05_12_01.png,I05.png,0.89822,12
I05_12_02.png,I05.png,0.87277,12
I05_12_03.png,I05.png,0.77863,12
I05_12_04.png,I05.png,0.51654,12
I05_12_05.png,I05.png,0.45802,12
I05_13_01.png,I05.png,0.6285,13
I05_13_02.png,I05.png,0.41476,13
I05_13_03.png,I05.png,0.33079,13
I05_13_04.png,I05.png,0.27226,13
I05_13_05.png,I05.png,0.27226,13
I05_14_01.png,I05.png,0.85751,14
I05_14_02.png,I05.png,0.85751,14
I05_14_03.png,I05.png,0.88295,14
I05_14_04.png,I05.png,0.81425,14
I05_14_05.png,I05.png,0.66412,14
I05_15_01.png,I05.png,0.63613,15
I05_15_02.png,I05.png,0.43257,15
I05_15_03.png,I05.png,0.29771,15
I05_15_04.png,I05.png,0.22137,15
I05_15_05.png,I05.png,0.11959,15
I05_16_01.png,I05.png,0.87277,16
I05_16_02.png,I05.png,0.85751,16
I05_16_03.png,I05.png,0.67939,16
I05_16_04.png,I05.png,0.53435,16
I05_16_05.png,I05.png,0.32316,16
I05_17_01.png,I05.png,0.89059,17
I05_17_02.png,I05.png,0.88295,17
I05_17_03.png,I05.png,0.64377,17
I05_17_04.png,I05.png,0.43257,17
I05_17_05.png,I05.png,0.07634,17
I05_18_01.png,I05.png,0.86514,18
I05_18_02.png,I05.png,0.88295,18
I05_18_03.png,I05.png,0.85751,18
I05_18_04.png,I05.png,0.76336,18
I05_18_05.png,I05.png,0.45038,18
I05_19_01.png,I05.png,0.77099,19
I05_19_02.png,I05.png,0.64377,19
I05_19_03.png,I05.png,0.54198,19
I05_19_04.png,I05.png,0.25445,19
I05_19_05.png,I05.png,0.05852,19
I05_20_01.png,I05.png,0.88295,20
I05_20_02.png,I05.png,0.89822,20
I05_20_03.png,I05.png,0.86514,20
I05_20_04.png,I05.png,0.87277,20
I05_20_05.png,I05.png,0.75573,20
I05_21_01.png,I05.png,0.80662,21
I05_21_02.png,I05.png,0.68702,21
I05_21_03.png,I05.png,0.61069,21
I05_21_04.png,I05.png,0.57761,21
I05_21_05.png,I05.png,0.10178,21
I05_22_01.png,I05.png,0.83969,22
I05_22_02.png,I05.png,0.89822,22
I05_22_03.png,I05.png,0.78117,22
I05_22_04.png,I05.png,0.77099,22
I05_22_05.png,I05.png,0.80662,22
I05_23_01.png,I05.png,0.33842,23
I05_23_02.png,I05.png,0.2799,23
I05_23_03.png,I05.png,0.22137,23
I05_23_04.png,I05.png,0.20356,23
I05_23_05.png,I05.png,0.20356,23
I05_24_01.png,I05.png,0.52672,24
I05_24_02.png,I05.png,0.22901,24
I05_24_03.png,I05.png,0.19593,24
I05_24_04.png,I05.png,0.05852,24
I05_24_05.png,I05.png,0.05089,24
I05_25_01.png,I05.png,0.48346,25
I05_25_02.png,I05.png,0.63613,25
I05_25_03.png,I05.png,0.76336,25
I05_25_04.png,I05.png,0.82188,25
I05_25_05.png,I05.png,0.66158,25
I06_01_01.png,I06.png,0.94148,1
I06_01_02.png,I06.png,0.84733,1
I06_01_03.png,I06.png,0.61832,1
I06_01_04.png,I06.png,0.28753,1
I06_01_05.png,I06.png,0.13486,1
I06_02_01.png,I06.png,0.79644,2
I06_02_02.png,I06.png,0.66158,2
I06_02_03.png,I06.png,0.28753,2
I06_02_04.png,I06.png,0.14504,2
I06_02_05.png,I06.png,0.16031,2
I06_03_01.png,I06.png,0.88295,3
I06_03_02.png,I06.png,0.83206,3
I06_03_03.png,I06.png,0.57761,3
I06_03_04.png,I06.png,0.48346,3
I06_03_05.png,I06.png,0.29771,3
I06_04_01.png,I06.png,0.91603,4
I06_04_02.png,I06.png,0.32316,4
I06_04_03.png,I06.png,0.2799,4
I06_04_04.png,I06.png,0.32316,4
I06_04_05.png,I06.png,0.19593,4
I06_05_01.png,I06.png,0.87277,5
I06_05_02.png,I06.png,0.54198,5
I06_05_03.png,I06.png,0.30534,5
I06_05_04.png,I06.png,0.20356,5
I06_05_05.png,I06.png,0.20356,5
I06_06_01.png,I06.png,0.86514,6
I06_06_02.png,I06.png,0.69466,6
I06_06_03.png,I06.png,0.73028,6
I06_06_04.png,I06.png,0.59288,6
I06_06_05.png,I06.png,0.35623,6
I06_07_01.png,I06.png,0.42494,7
I06_07_02.png,I06.png,0.45038,7
I06_07_03.png,I06.png,0.31298,7
I06_07_04.png,I06.png,0.31298,7
I06_07_05.png,I06.png,0.27226,7
I06_08_01.png,I06.png,0.91603,8
I06_08_02.png,I06.png,0.56743,8
I06_08_03.png,I06.png,0.47583,8
I06_08_04.png,I06.png,0.29771,8
I06_08_05.png,I06.png,0.19593,8
